iter	Logloss
140	0.07964955935
141	0.07911753486
142	0.0786389706
143	0.07807251359
144	0.0776514852
145	0.0770916754
146	0.07674990635
147	0.07643365425
148	0.07608303496
149	0.0753664476
150	0.0747536128
151	0.07421878047
152	0.07373513808
153	0.07282877305
154	0.07222683706
155	0.0718666736
156	0.0713601105
157	0.0708901026
158	0.07067252181
159	0.07025988989
160	0.06966016739
161	0.06889356177
162	0.06850170184
163	0.06804775026
164	0.06766253889
165	0.06707064025
166	0.06650110805
167	0.06622606606
168	0.0657019793
169	0.06538569939
170	0.06510344118
171	0.06477638489
172	0.06420348532
173	0.06374222492
174	0.06347582215
175	0.06298675929
176	0.06282173123
177	0.06235887092
178	0.0620539146
179	0.06169052413
180	0.06116942902
181	0.06073156459
182	0.06032298428
183	0.05990518405
184	0.05947786649
185	0.05920573703
186	0.05886433096
187	0.05852250815
188	0.0581290335
189	0.05789437361
190	0.05764723769
191	0.05725542737
192	0.05696709994
193	0.05648276458
194	0.05611968554
195	0.05573076743
196	0.05539763965
197	0.05486541523
198	0.05469727726
199	0.05421328343
200	0.05373524734
201	0.05357541552
202	0.05342255949
203	0.0531040378
204	0.05296552752
205	0.05287996786
206	0.05258641811
207	0.05202441713
208	0.05182561843
209	0.05125962844
210	0.05085755431
211	0.05061441003
212	0.05040366093
213	0.05020659997
214	0.05001952286
215	0.04945193804
216	0.04900317434
217	0.04855929608
218	0.04819712404
219	0.04800882737
220	0.04777108912
221	0.04738612054
222	0.04709877955
223	0.04685411722
224	0.04653336166
225	0.04612642945
226	0.04596377624
227	0.04563067634
228	0.04546273347
229	0.04509752196
230	0.04465723329
231	0.04423214496
232	0.04409538809
233	0.04378369725
234	0.04357055565
235	0.04332432168
236	0.0430238849
237	0.04269793209
238	0.04230161597
239	0.04219761812
240	0.0420813064
241	0.04186836632
242	0.04140887465
243	0.04122947885
244	0.0407805306
245	0.04061268164
246	0.04035971191
247	0.04017381822
248	0.0398546042
249	0.03966480613
250	0.03938706262
251	0.03908013229
252	0.03879452133
253	0.03855194465
254	0.03832795095
255	0.03793506714
256	0.03777060158
257	0.03753706473
258	0.03735082031
259	0.03720419125
260	0.03696797268
261	0.03678319708
262	0.03667084949
263	0.03637324385
264	0.03628615136
265	0.03617057674
266	0.03587659773
267	0.0356118164
268	0.03539460264
269	0.0351563592
270	0.03479900741
271	0.0343971153
272	0.03431342459
273	0.03400610246
274	0.03381186954
275	0.03368046041
276	0.03345272876
277	0.03322250387
278	0.03297645412
279	0.03280460904
280	0.03253680359
281	0.03243978402
282	0.03234860288
283	0.03217769092
284	0.03207411147
285	0.03177534738
286	0.03163660555
287	0.03133823748
288	0.03119762824
289	0.03098859675
290	0.03072691906
291	0.03060657446
292	0.03049436997
293	0.03026340142
294	0.03015405223
295	0.02998639956
296	0.02976786633
297	0.02963741095
298	0.0294934077
299	0.02941881562
300	0.0293783403
301	0.02908896822
302	0.02890495588
303	0.02872013339
304	0.02853949584
305	0.02833370079
306	0.02814774266
307	0.02807015941
308	0.02783683177
309	0.02769346527
310	0.02752811101
311	0.02736908109
312	0.02726429944
313	0.02714361807
314	0.02704488168
315	0.02686178712
316	0.02664107685
317	0.02640975914
318	0.02624932151
319	0.02593140557
320	0.0257543859
321	0.0256239794
322	0.02546133478
323	0.02532979898
324	0.02525583404
325	0.02515047576
326	0.02500941292
327	0.02490223776
328	0.02479286955
329	0.02461409154
330	0.0244747948
331	0.02432797274
332	0.02417949725
333	0.02415215847
334	0.02404435745
335	0.02388235752
336	0.023742159
337	0.0236524214
338	0.02355317875
339	0.02344083284
340	0.02331792281
341	0.02313323745
342	0.0230722774
343	0.02287564885
344	0.0227322412
345	0.02255462242
346	0.02243221113
347	0.02226942348
348	0.02211277827
349	0.02188135699
350	0.0217594601
351	0.02164655339
352	0.02151626134
353	0.02140640478
354	0.02127706705
355	0.02115636329
356	0.02099928762
357	0.02092319313
358	0.02082328838
359	0.02071944608
360	0.02059715691
361	0.02054506482
362	0.02042017913
363	0.02030187767
364	0.02022915131
365	0.02018221372
366	0.01997774092
367	0.0198661799
368	0.01972215417
369	0.01959462682
370	0.01954474382
371	0.01949779667
372	0.01944049025
373	0.01935690443
374	0.01920994307
375	0.01920436291
376	0.01906554223
377	0.01899165604
378	0.01888652246
379	0.01878719616
380	0.01866355979
381	0.0185435
382	0.01843915951
383	0.01837815046
384	0.01826084877
385	0.01817326087
386	0.01809716353
387	0.01809269774
388	0.01804470146
389	0.01791904376
390	0.01776633022
391	0.01764054485
392	0.01757653332
393	0.01751719999
394	0.0174190482
395	0.01736504493
396	0.01723602
397	0.01713435452
398	0.01701418993
399	0.01683846225
400	0.01675379766
401	0.01666514917
402	0.01651802072
403	0.01635328984
404	0.01634200487
405	0.01631815249
406	0.01624494133
407	0.01621339099
408	0.01610467276
409	0.01603477628
410	0.01598291101
411	0.01593108617
412	0.01585225595
413	0.01579543152
414	0.01577148243
415	0.01572654537
416	0.01570446081
417	0.01568021191
418	0.01560430281
419	0.01548875293
420	0.01544059412
421	0.01536411089
422	0.01529590661
423	0.01523087466
424	0.01513317172
425	0.01506426657
426	0.01500199278
427	0.01497900773
428	0.01488228895
429	0.01474826802
430	0.01465985934
431	0.01458661501
432	0.01452265598
433	0.01441623099
434	0.01437590472
435	0.01429092352
436	0.01422171696
437	0.01419662852
438	0.01417265207
439	0.01408935864
440	0.01401524141
441	0.01393777739
442	0.01384588284
443	0.0137885887
444	0.01374333836
445	0.01369031139
446	0.01357727956
447	0.0135254621
448	0.01341820843
449	0.01339454259
450	0.01334703396
451	0.01327571891
452	0.01317992221
453	0.01308749727
454	0.01299905902
455	0.01293006352
456	0.01279825977
457	0.01274292584
458	0.01267528819
459	0.01260843871
460	0.01254830894
461	0.01250962079
462	0.01240429155
463	0.01237630161
464	0.01236192077
465	0.01230672014
466	0.01226366373
467	0.01220599893
468	0.01215655956
469	0.01212244836
470	0.01206933437
471	0.01203814852
472	0.01200558726
473	0.01198468342
474	0.01190683972
475	0.01187099904
476	0.01182908883
477	0.01180021385
478	0.01175361374
479	0.01172786247
480	0.01168725276
481	0.01164008693
482	0.01157340296
483	0.01152126964
484	0.01147939045
485	0.01145800669
486	0.01139608419
487	0.01134443156
488	0.01127636664
489	0.01125024972
490	0.01120489894
491	0.01119071192
492	0.01113708505
493	0.01110551892
494	0.0110706006
495	0.01101748953
496	0.01097836698
497	0.01091949561
498	0.01091333024
499	0.01086379364
500	0.01083135811
501	0.01082484733
502	0.01079385853
503	0.01077111638
504	0.01075378436
505	0.01072096455
506	0.01066590108
507	0.01063754482
508	0.01056811869
509	0.01052963392
510	0.0104755615
511	0.01040951703
512	0.01037438776
513	0.01033192179
514	0.01028846374
515	0.01024070594
516	0.01020300776
517	0.01016967257
518	0.01012167478
519	0.01006972222
520	0.01004097363
521	0.0100138422
522	0.01000295454
523	0.009946127339
524	0.009873791123
525	0.00984712214
526	0.009825149524
527	0.009775746346
528	0.009755979933
529	0.009755994385
530	0.009710679576
531	0.009668061186
532	0.009633050874
533	0.009611225661
534	0.009597179428
535	0.009578224595
536	0.009575881853
537	0.009550019238
538	0.009542882859
539	0.009527539483
540	0.009508344566
541	0.009487091682
542	0.009457105916
543	0.009390243661
544	0.009314942343
545	0.009260150019
546	0.009234282469
547	0.009212721071
548	0.009183386
549	0.009180043704
550	0.009142333329
551	0.009124532407
552	0.009115056677
553	0.009115042225
554	0.009085264315
555	0.00902314015
556	0.008972184057
557	0.008955819714
558	0.00891950684
559	0.008874106117
560	0.008845057678
561	0.008812747184
562	0.008783339705
563	0.008741291841
564	0.008698351775
565	0.008682628341
566	0.008654478838
567	0.008633712226
568	0.008574188878
569	0.00857417009
570	0.008537670633
571	0.008490467812
572	0.008472191986
573	0.00844787954
574	0.008436323553
575	0.008409750759
576	0.008346055564
577	0.008310009349
578	0.008294600416
579	0.008278741871
580	0.008249406409
581	0.008225869235
582	0.008210015813
583	0.008167576568
584	0.00813066148
585	0.008102918124
586	0.008066472105
587	0.008026174755
588	0.008026166084
589	0.008025758011
590	0.007994301721
591	0.007982431156
592	0.007940197139
593	0.007910062462
594	0.007890824807
595	0.007863315772
596	0.007843475521
597	0.007825185215
598	0.007799913834
599	0.00778520637
600	0.007774019012
601	0.007757553356
602	0.007731807975
603	0.007705635483
604	0.007705644877
605	0.007676071637
606	0.007656508107
607	0.00764518683
608	0.007597747244
609	0.007582340351
610	0.007568661077
611	0.007568679142
612	0.007568424217
613	0.007546854762
614	0.007525945001
615	0.007512597017
616	0.007501525795
617	0.007484355384
618	0.007462740528
619	0.00744043484
620	0.00741983726
621	0.007419815582
622	0.007419736817
623	0.007398434868
624	0.007374111441
625	0.00737409193
626	0.007374097711
627	0.00737409193
628	0.007364714669
629	0.007336797585
630	0.007322121965
631	0.007285257158
632	0.007285235464
633	0.007285227515
634	0.00728112952
635	0.007281091944
636	0.007281113622
637	0.007280924296
638	0.007245885314
639	0.007226488552
640	0.007199102782
641	0.007187718841
642	0.007167154372
643	0.007150361608
644	0.007118039714
645	0.007118039714
646	0.007094405127
647	0.007072173881
648	0.007058316262
649	0.007037636585
650	0.007029986135
651	0.007006704824
652	0.006988228143
653	0.006971586985
654	0.00697152484
655	0.006950770468
656	0.006950761074
657	0.006897489792
658	0.006888256218
659	0.00686395035
660	0.006842685873
661	0.006833416058
662	0.006805909016
663	0.00677557845
664	0.006738221933
665	0.006727843688
666	0.006691749188
667	0.006667229285
668	0.006657621272
669	0.006629892976
670	0.006619576874
671	0.006583714715
672	0.006574831693
673	0.006566463707
674	0.006558839357
675	0.006525311433
676	0.00650005152
677	0.006455720488
678	0.006455693751
679	0.006446726916
680	0.006418917765
681	0.00639046175
682	0.006357561451
683	0.00633643017
684	0.006336439564
685	0.006327404647
686	0.006315335458
687	0.006305284556
688	0.006286938053
689	0.006255519459
690	0.006221695055
691	0.006211633377
692	0.006199783689
693	0.006180385853
694	0.006163280292
695	0.006142100312
696	0.006130420648
697	0.006121519258
698	0.006107316966
699	0.006078845715
700	0.006057792278
701	0.006043274862
702	0.006043297986
703	0.006035473421
704	0.006021676926
705	0.006005235551
706	0.005992280418
707	0.005984274009
708	0.005963657203
709	0.005951013929
710	0.005919049265
711	0.005897187841
712	0.005870137766
713	0.005859728055
714	0.005846035933
715	0.005815541267
716	0.005781497072
717	0.005772658457
718	0.005762342368
719	0.005741605053
720	0.005707931175
721	0.005681745953
722	0.005673424272
723	0.005652845588
724	0.005645969427
725	0.005645971595
726	0.005636669783
727	0.005636695074
728	0.005616564467
729	0.005585471228
730	0.00555753442
731	0.005557603069
732	0.005557596204
733	0.005549869804
734	0.005518300001
735	0.005518292775
736	0.005518276877
737	0.005498854006
738	0.005498840638
739	0.005498867375
740	0.005498769099
741	0.005498784635
742	0.005484604697
743	0.005471594312
744	0.005471629721
745	0.005465041492
746	0.005465041492
747	0.005465041492
748	0.005465031014
749	0.005465003193
750	0.005464975372
751	0.00546499958
752	0.005464984421
753	0.005464784462
754	0.005455957502
755	0.005443401381
756	0.005433680983
757	0.005426588115
758	0.00541007502
759	0.00541007502
760	0.00541007502
761	0.005410111874
762	0.0054098528
763	0.005398734906
764	0.00538423422
765	0.00537524778
766	0.005359053787
767	0.005350409098
768	0.005341784973
769	0.00534178678
770	0.005341771966
771	0.005324439784
772	0.005297223322
773	0.005297211037
774	0.005297239219
775	0.005289973662
776	0.005282408975
777	0.005282411504
778	0.005272837956
779	0.005262898322
780	0.00526282606
781	0.005249283093
782	0.00523321656
783	0.005224749448
784	0.005203948893
785	0.005203963346
786	0.005190784551
787	0.005173844921
788	0.005164392819
789	0.005151579154
790	0.005122798098
791	0.005122725114
792	0.005122769194
793	0.005108541294
794	0.005098967319
795	0.005072897574
796	0.005072900465
797	0.005072853133
798	0.005072840849
799	0.005072856385
